DocId,name,Organization,Position,category,category_main
imh-11-380,顏德慶,Chinese Institute of Engineers,POST,association: professional,association
imh-11-380,顏德慶,Imperial Railway Administration,POST,railway: China,railway
imh-11-380,顏德慶,Ministry of Communications,POST,government: central,government
imh-11-380,顏德慶,Peking-Kalgan Railway,POST,railway: China,railway
imh-11-380,顏德慶,Permanent Way Association,POST,association: society,association
imh-11-380,顏德慶,Shanghai-Nanking Railway,POST,railway: China,railway
imh-11-380,顏德慶,Szechuen Railway Company,POST,railway: China,railway
imh-11-380,顏德慶,Anglo-Chinese College (Shanghai),PRE,education: higher,education
imh-11-380,顏德慶,St. Xavier's College,PRE,education: higher,education
imh-11-380,顏德慶,Tung Wen College (Shanghai),PRE,education: higher,education
imh-11-380,顏德慶,American Bridge Company,US,business: company,business
imh-11-380,顏德慶,Lehigh University,US,education: higher,education
imh-11-380,顏德慶,Mandalin Club,US,association: club,association
imh-11-380,顏德慶,Min. R.R. and Mining Company,US,business: company,business
imh-11-380,顏德慶,Pencoyd Steel Works,US,industry: works,industry
imh-11-380,顏德慶,University of Virginia,US,education: higher,education
imh-11-380,顏德慶,Virginia Episcopal High School,US,education: secondary,education
imh-11-381,顏惠慶,Commercial Press,POST,business: company,business
imh-11-381,顏惠慶,Cosmos Club,POST,association: club,association
imh-11-381,顏惠慶,Educational Society,POST,association: society,association
imh-11-381,顏惠慶,Ministry of Foreign Affairs,POST,government: central,government
imh-11-381,顏惠慶,St. John's University,POST,education: higher,education
imh-11-381,顏惠慶,World's Chinese Students' Federation,POST,association: students,association
imh-11-381,顏惠慶,Y.M.C.A. (Shanghai),POST,association: voluntary,association
imh-11-381,顏惠慶,Anglo-Chinese College (Shanghai),PRE,education: higher,education
imh-11-381,顏惠慶,St. John's University,PRE,education: higher,education
imh-11-381,顏惠慶,Tung Wen College (Shanghai),PRE,education: higher,education
imh-11-381,顏惠慶,Blackford Literary Society,US,association: society,association
imh-11-381,顏惠慶,Phi Beta Kappa,US,association: fraternity,association
imh-11-381,顏惠慶,University of Virginia,US,education: higher,education
imh-11-381,顏惠慶,Virginia Episcopal High School,US,education: secondary,education
imh-11-382,關菁麟,Ministry of Foreign Affairs,POST,government: central,government
imh-11-382,關菁麟,Cantonese Guild's School,PRE,education: secondary,education
imh-11-382,關菁麟,Nanyang College,PRE,education: higher,education
imh-11-382,關菁麟,St. Xavier's College,PRE,education: higher,education
imh-11-382,關菁麟,American Chemical Society,US,association: professional,association
imh-11-382,關菁麟,George Washington University,US,education: higher,education
imh-11-382,關菁麟,University of Michigan,US,education: higher,education
imh-11-383,關恩佐,Canton Christian College,POST,education: higher,education
imh-11-383,關恩佐,Canton Christian College Magazine,POST,education: higher,education
imh-11-383,關恩佐,Canton Christian College,PRE,education: higher,education
imh-11-383,關恩佐,Canton Christian College,PRE,education: higher,education
imh-11-383,關恩佐,Pei-Ying School,PRE,education: secondary,education
imh-11-383,關恩佐,Columbia University,US,education: higher,education
imh-11-383,關恩佐,Haverford College,US,education: higher,education
imh-11-384,羅泮忱,Peking Government University,POST,education: higher,education
imh-11-384,羅泮忱,Tangshan Railway and Engineering College,POST,education: higher,education
imh-11-384,羅泮忱,Tangshan Railway and Engineering College,POST,education: higher,education
imh-11-384,羅泮忱,Chihli Provincial College,PRE,education: higher,education
imh-11-384,羅泮忱,Kwang Ping Middle School,PRE,education: secondary,education
imh-11-384,羅泮忱,Peiyang University,PRE,education: higher,education
imh-11-384,羅泮忱,Cornell University,US,education: higher,education
imh-11-385,羅泮輝,Kwangtung Provincial College,POST,education: higher,education
imh-11-385,羅泮輝,Law Compilation Bureau,POST,administration: central,administration
imh-11-385,羅泮輝,Law Society,POST,association: professional,association
imh-11-385,羅泮輝,Peiyang University Club,POST,association: club,association
imh-11-385,羅泮輝,Shanghai-Hangchow-Ningpo Railway,POST,railway: China,railway
imh-11-385,羅泮輝,Peiyang University,PRE,education: higher,education
imh-11-385,羅泮輝,Queen's College,PRE,education: higher,education
imh-11-385,羅泮輝,Queen's College,PRE,education: higher,education
imh-11-385,羅泮輝,Chinese Student's Alliance,US,association: students,association
imh-11-385,羅泮輝,Cosmopolitan Club,US,association: club,association
imh-11-385,羅泮輝,Harvard University,US,education: higher,education
imh-11-385,羅泮輝,Illinois Law Review,US,media: periodical,media
imh-11-385,羅泮輝,University of Chicago,US,education: higher,education
imh-11-386,羅運炎,William Nast College,POST,education: higher,education
imh-11-386,羅運炎,Kiukiang First School,PRE,education: secondary,education
imh-11-386,羅運炎,Teh-Hua School,PRE,education: secondary,education
imh-11-386,羅運炎,Wen-Hua School,PRE,education: secondary,education
imh-11-386,羅運炎,William Nast College,PRE,education: higher,education
imh-11-386,羅運炎,Berea College,US,education: higher,education
imh-11-386,羅運炎,Goethe Society,US,association: society,association
imh-11-386,羅運炎,Syracuse University,US,education: higher,education
imh-11-386,羅運炎,University of Michigan,US,education: higher,education
imh-11-387,羅惠僑,Kiangnan Dockyard,POST,industry: dockyard,industry
imh-11-387,羅惠僑,Ministry of Navy,POST,government: central,government
imh-11-387,羅惠僑,Ningpo High School,PRE,education: secondary,education
imh-11-387,羅惠僑,Ningpo High School,PRE,education: secondary,education
imh-11-387,羅惠僑,Shanghai Technical College,PRE,education: higher,education
imh-11-387,羅惠僑,Chinese Student's Alliance,US,association: students,association
imh-11-387,羅惠僑,Chinese Students' Club,US,association: students,association
imh-11-387,羅惠僑,Cosmopolitan Club,US,association: club,association
imh-11-387,羅惠僑,Massachusetts Institute of Technology,US,education: higher,education
imh-11-387,羅惠僑,New York Shipbuilding Company,US,business: company,business
imh-11-388,譚其蓁,Hua-Yung Middle School,PRE,education: secondary,education
imh-11-388,譚其蓁,Szechuen Provincial College,PRE,education: higher,education
imh-11-388,譚其蓁,Tsing Hua College,PRE,education: higher,education
imh-11-388,譚其蓁,University of Michigan,US,education: higher,education
imh-11-389,譚翊,Baldwin School,POST,education: secondary,education
imh-11-389,譚翊,Central Wesleyan College,US,education: higher,education
imh-11-389,譚翊,Folt Mission Institute,US,education: higher,education
imh-11-389,譚翊,Minneapolis Kindergarten Training School,US,education: vocational,education
imh-11-389,譚翊,Rulison High School,US,education: secondary,education
imh-11-39,朱神惠,Mancouli Hospital,POST,facility: health,facility
imh-11-39,朱神惠,Tangshan Railway and Engineering College,POST,education: higher,education
imh-11-39,朱神惠,Athertin Club,US,association: club,association
imh-11-39,朱神惠,Chinese Students' Monthly,US,media: periodical,media
imh-11-39,朱神惠,Chinese Students' Monthly,US,media: periodical,media
imh-11-39,朱神惠,Harvard University,US,education: higher,education
imh-11-39,朱神惠,University of California,US,education: higher,education
imh-11-39,朱神惠,University of California,US,education: higher,education
imh-11-390,譚福,Shansi University,POST,education: higher,education
imh-11-390,譚福,Y.M.C.A. (Peking),POST,association: voluntary,association
imh-11-390,譚福,Kiukiang Government Middle School,PRE,government: local,government
imh-11-390,譚福,Tung Wen Academy (Jiujiang),PRE,education: higher,education
imh-11-390,譚福,University of Nanking,PRE,education: higher,education
imh-11-390,譚福,William Nast College,PRE,education: higher,education
imh-11-390,譚福,William Nast College,PRE,education: higher,education
imh-11-390,譚福,Central Wesleyan College,US,education: higher,education
imh-11-390,譚福,Central Wesleyan College,US,education: higher,education
imh-11-390,譚福,Cosmopolitan Club,US,association: club,association
imh-11-390,譚福,Garfield Literary Society,US,association: society,association
imh-11-390,譚福,Harvard University,US,education: higher,education
imh-11-390,譚福,Syracuse Chinese Student's Club,US,association: students,association
imh-11-390,譚福,Syracuse Post-Standard,US,media: periodical,media
imh-11-390,譚福,Syracuse University,US,education: higher,education
imh-11-390,譚福,Varsity Chess Team,US,association: sports,association
imh-11-390,譚福,Varsity Tennis Team,US,association: sports,association
imh-11-391,譚錫鴻,Canton Christian College,POST,education: higher,education
imh-11-391,譚錫鴻,Canton Christian College,PRE,education: higher,education
imh-11-391,譚錫鴻,Cosmopolitan Club,US,association: club,association
imh-11-391,譚錫鴻,Kansas State Agricultural College,US,education: higher,education
imh-11-391,譚錫鴻,Occidental College,US,education: higher,education
imh-11-391,譚錫鴻,Pennsylvania State College,US,education: higher,education
imh-11-392,譚懷,Bank of Communications,POST,bank: private,banking
imh-11-392,譚懷,Ministry of Finance,POST,government: central,government
imh-11-392,譚懷,Hawaiian Chinese News,PRE,media: periodical,media
imh-11-392,譚懷,Oahu College,PRE,education: higher,education
imh-11-392,譚懷,American Bankers' Association,US,association: professional,association
imh-11-392,譚懷,Bank of Coney Island,US,bank: private,banking
imh-11-392,譚懷,Chinese Students' Monthly,US,media: periodical,media
imh-11-392,譚懷,Columbia Trust Company,US,business: company,business
imh-11-392,譚懷,Corn Exchange Bank,US,bank: private,banking
imh-11-392,譚懷,Cornell University,US,education: higher,education
imh-11-392,譚懷,Guaranty Trust Company,US,business: company,business
imh-11-392,譚懷,New York University,US,education: higher,education
imh-11-392,譚懷,U.S. Department of Commerce and Labor,US,administration: foreign,administration
imh-11-393,嚴家騶,Tangshan Railway and Engineering College,POST,education: higher,education
imh-11-393,嚴家騶,Tangshan Railway and Engineering College,POST,education: higher,education
imh-11-393,嚴家騶,Anhui Provincial College,PRE,education: higher,education
imh-11-393,嚴家騶,Kiangsi Provincial College,PRE,education: higher,education
imh-11-393,嚴家騶,Peiyang University,PRE,education: higher,education
imh-11-393,嚴家騶,Tientsin Naval College,PRE,education: higher,education
imh-11-393,嚴家騶,Yung-Ping Government Middle School,PRE,education: secondary,education
imh-11-393,嚴家騶,American Mathematical Society,US,association: professional,association
imh-11-393,嚴家騶,Chinese Student's Alliance,US,association: students,association
imh-11-393,嚴家騶,Cosmopolitan Club,US,association: club,association
imh-11-393,嚴家騶,Harvard University,US,education: higher,education
imh-11-393,嚴家騶,Illinois Mathematics Club,US,association: club,association
imh-11-393,嚴家騶,University of Illinois,US,education: higher,education
imh-11-393,嚴家騶,University of Illinois,US,education: higher,education
imh-11-393,嚴家騶,Wesleyan Academy,US,education: higher,education
imh-11-394,嚴觀韶,Commercial Press (Canton),POST,business: company,business
imh-11-394,嚴觀韶,Honolulu Chinese Times,PRE,media: daily,media
imh-11-394,嚴觀韶,Iolani School,PRE,education: secondary,education
imh-11-394,嚴觀韶,Ohio State University,US,education: higher,education
imh-11-394,嚴觀韶,State University of Iowa,US,education: higher,education
imh-11-394,嚴觀韶,University of Chicago,US,education: higher,education
imh-11-395,嚴鶴齡,Cabinet Office,POST,government: central,government
imh-11-395,嚴鶴齡,Chekiang Commissioner of Foreign Affairs,POST,administration: commission,administration
imh-11-395,嚴鶴齡,Chinese Social and Political Science Review,POST,media: periodical,media
imh-11-395,嚴鶴齡,Ministry of Foreign Affairs,POST,government: central,government
imh-11-395,嚴鶴齡,Ministry of Foreign Affairs,POST,government: central,government
imh-11-395,嚴鶴齡,Fu Tan College,PRE,education: higher,education
imh-11-395,嚴鶴齡,St. John's Echo,PRE,media: periodical,media
imh-11-395,嚴鶴齡,St. John's University,PRE,education: higher,education
imh-11-395,嚴鶴齡,St. John's University,PRE,education: higher,education
imh-11-395,嚴鶴齡,Columbia University,US,education: higher,education
imh-11-396,顧光賓,Canton Wireless Station,POST,facility: station,facility
imh-11-396,顧光賓,Nanyang College,PRE,education: higher,education
imh-11-396,顧光賓,American Institute of Electrical Engineers,US,association: professional,association
imh-11-396,顧光賓,Chinese Students' Club,US,association: students,association
imh-11-396,顧光賓,Chinese Students' Monthly,US,media: periodical,media
imh-11-396,顧光賓,General Electric Company,US,business: company,business
imh-11-396,顧光賓,Sigma Xi,US,association: fraternity,association
imh-11-396,顧光賓,Union College,US,education: higher,education
imh-11-397,顧維鈞,Cabinet Office,POST,government: central,government
imh-11-397,顧維鈞,Columbia Union Club,POST,association: club,association
imh-11-397,顧維鈞,Journal of The Aciotic Society,POST,media: periodical,media
imh-11-397,顧維鈞,Metropolitan Club,POST,association: club,association
imh-11-397,顧維鈞,Ministry of Foreign Affairs,POST,government: central,government
imh-11-397,顧維鈞,Yale University,POST,education: higher,education
imh-11-397,顧維鈞,Anglo-Chinese College (Shanghai),PRE,education: higher,education
imh-11-397,顧維鈞,St. John's University,PRE,education: higher,education
imh-11-397,顧維鈞,Yu Tsai School,PRE,education: secondary,education
imh-11-397,顧維鈞,Dragon,PRE,media: periodical,media
imh-11-397,顧維鈞,American Political Science Association,US,association: professional,association
imh-11-397,顧維鈞,American Society of International Law,US,association: professional,association
imh-11-397,顧維鈞,Blue Pencil,US,association: society,association
imh-11-397,顧維鈞,Chinese Student's Alliance,US,association: students,association
imh-11-397,顧維鈞,Chinese Students' Monthly,US,media: periodical,media
imh-11-397,顧維鈞,Columbia Monthly,US,media: periodical,media
imh-11-397,顧維鈞,Columbia Spectator,US,media: periodical,media
imh-11-397,顧維鈞,Columbia University,US,education: higher,education
imh-11-397,顧維鈞,Columbian,US,media: periodical,media
imh-11-397,顧維鈞,Cook Academy,US,education: higher,education
imh-11-397,顧維鈞,Delta Epsilon Rho,US,association: fraternity,association
imh-11-397,顧維鈞,Johns Hopkins University,US,education: higher,education
imh-11-397,顧維鈞,Macmillan & Company,US,business: company,business
imh-11-397,顧維鈞,Nacoms,US,association: fraternity,association
imh-11-397,顧維鈞,Varsity Debating Team,US,association: sports,association
imh-11-398,顧惟精,Chung Hua Industrial World,POST,media: periodical,media
imh-11-398,顧惟精,Kellogg Switch-Board and Supply Company,POST,business: company,business
imh-11-398,顧惟精,Nanking Waterways Engineering College,POST,education: higher,education
imh-11-398,顧惟精,Nanyang Club,POST,association: club,association
imh-11-398,顧惟精,Nanyang College,PRE,education: higher,education
imh-11-398,顧惟精,Nanyang Middle School,PRE,education: secondary,education
imh-11-398,顧惟精,St. John's University,PRE,education: higher,education
imh-11-398,顧惟精,American Institute of Radio Engineers,US,association: professional,association
imh-11-398,顧惟精,Chinese Student's Alliance,US,association: students,association
imh-11-398,顧惟精,Chinese Students' Conference,US,event: conference,event
imh-11-398,顧惟精,Harvard University,US,education: higher,education
imh-11-398,顧惟精,Harvard University,US,education: higher,education
imh-11-398,顧惟精,Massachusetts Institute of Technology,US,education: higher,education
imh-11-398,顧惟精,University of Illinois,US,education: higher,education
imh-11-398,顧惟精,University of Illinois,US,education: higher,education
imh-11-399,顧宗林,Ministry of Communications,POST,government: central,government
imh-11-399,顧宗林,Tientsin First High School,PRE,education: secondary,education
imh-11-399,顧宗林,Tientsin Polytechnic Institute,PRE,education: higher,education
imh-11-399,顧宗林,University of Illinois,US,education: higher,education
imh-11-399,顧宗林,University of Pennsylvania,US,education: higher,education
imh-11-4,方伯樑,"Mukden Bureau of Agriculture, Industry and Commerce",POST,administration: local,administration
imh-11-4,方伯樑,Canton Telegraph Office,POST,administration: local,administration
imh-11-4,方伯樑,Canton Telegraph School,POST,education: higher,education
imh-11-4,方伯樑,Foochow Telegraph Office,POST,administration: local,administration
imh-11-4,方伯樑,Peking-Kalgan Railway,POST,railway: China,railway
imh-11-4,方伯樑,Tangshan Railway and Engineering College,POST,education: higher,education
imh-11-4,方伯樑,Tientsin Telegraph College,POST,education: higher,education
imh-11-4,方伯樑,Shanghai Educational Mission School,PRE,education: missionary,education
imh-11-4,方伯樑,Easthampton High School,US,education: secondary,education
imh-11-4,方伯樑,Massachusetts Institute of Technology,US,education: higher,education
imh-11-4,方伯樑,Wilbraham High School,US,education: secondary,education
imh-11-40,朱神恩,Currency Reform Commission,POST,administration: commission,administration
imh-11-40,朱神恩,Financial Commission to Europe,POST,administration: commission,administration
imh-11-40,朱神恩,Imperial College of Finance,POST,education: higher,education
imh-11-40,朱神恩,Ministry of Finance,POST,government: central,government
imh-11-40,朱神恩,Ministry of Finance,POST,government: central,government
imh-11-40,朱神恩,Ministry of Finance,POST,government: central,government
imh-11-40,朱神恩,Tangshan Railway and Engineering College,POST,education: higher,education
imh-11-40,朱神恩,Congress Debating Society,US,association: society,association
imh-11-40,朱神恩,Harvard Annual,US,media: periodical,media
imh-11-40,朱神恩,Harvard University,US,education: higher,education
imh-11-40,朱神恩,University of California,US,education: higher,education
imh-11-400,顧延同,Chihli Provincial College,PRE,education: higher,education
imh-11-400,顧延同,Nankai School,PRE,education: secondary,education
imh-11-400,顧延同,Tangshan Railway and Engineering College,PRE,education: higher,education
imh-11-400,顧延同,Purdue University,US,education: higher,education
imh-11-41,朱文鑫,Commercial Press,POST,business: company,business
imh-11-41,朱文鑫,Nanyang College,POST,education: higher,education
imh-11-41,朱文鑫,Nanyang Railway and Mining College,POST,education: higher,education
imh-11-41,朱文鑫,Nanyang Middle School,PRE,education: secondary,education
imh-11-41,朱文鑫,Soochow Provincial College,PRE,education: higher,education
imh-11-41,朱文鑫,Madison Mathematical Club,US,association: club,association
imh-11-41,朱文鑫,University of Wisconsin,US,education: higher,education
imh-11-41,朱文鑫,Wisconsin Chinese Students' Club,US,association: students,association
imh-11-42,朱友漁,St. John's University,POST,education: higher,education
imh-11-42,朱友漁,St. John's University,PRE,education: higher,education
imh-11-42,朱友漁,St. John's University,PRE,education: higher,education
imh-11-42,朱友漁,Chinese Students' Christian Association,US,association: students,association
imh-11-42,朱友漁,Chinese Students' Christian Association,US,association: students,association
imh-11-42,朱友漁,Columbia University,US,education: higher,education
imh-11-42,朱友漁,Columbia University,US,education: higher,education
imh-11-42,朱友漁,Columbia University,US,education: higher,education
imh-11-42,朱友漁,General Theological Seminary,US,education: higher,education
imh-11-42,朱友漁,General Theological Seminary,US,education: higher,education
imh-11-42,朱友漁,New York University,US,education: higher,education
imh-11-43,全紹淸,Army Medical College,POST,education: higher,education
imh-11-43,全紹淸,India and Tibet Mission,PRE,other: mission,other
imh-11-43,全紹淸,Peiyang Medical College,PRE,education: higher,education
imh-11-43,全紹淸,Peiyang Medical College,PRE,education: higher,education
imh-11-43,全紹淸,Peiyang University,PRE,education: higher,education
imh-11-43,全紹淸,Union Arts College,PRE,education: higher,education
imh-11-43,全紹淸,Harvard University,US,education: higher,education
imh-11-43,全紹淸,Johns Hopkins University,US,education: higher,education
imh-11-43,全紹淸,National Geographical Magazine,US,media: periodical,media
imh-11-44,汝人鶴,President's Office,POST,government: central,government
imh-11-44,汝人鶴,Peiyang University,PRE,education: higher,education
imh-11-44,汝人鶴,Boston and Albany Railroad,US,railway: abroad,railway
imh-11-44,汝人鶴,Harvard University,US,education: higher,education
imh-11-44,汝人鶴,Honston-Galveston Interurban Line,US,railway: abroad,railway
imh-11-45,江潮,Changsha Polytechnic Institute,POST,education: higher,education
imh-11-45,江潮,Standard Oil Company of New York,POST,business: company,business
imh-11-45,江潮,St. John's University,PRE,education: higher,education
imh-11-45,江潮,Clam Club,US,association: club,association
imh-11-45,江潮,Lehigh University,US,education: higher,education
imh-11-46,伍朝樞,Lincoln's Inn,OTHER,association: professional,association
imh-11-46,伍朝樞,University of London,OTHER,education: higher,education
imh-11-46,伍朝樞,University of London,OTHER,education: higher,education
imh-11-46,伍朝樞,"Ministry of Agriculture, Industry and Commerce",POST,government: central,government
imh-11-46,伍朝樞,China Press,POST,media: periodical,media
imh-11-46,伍朝樞,Chinese Political and Social Science Association,POST,association: professional,association
imh-11-46,伍朝樞,Commercial Press,POST,business: company,business
imh-11-46,伍朝樞,Conference of Constitution,POST,event: conference,event
imh-11-46,伍朝樞,House of Representatives,POST,legislative: central,legislative
imh-11-46,伍朝樞,Ministry of Foreign Affairs,POST,government: central,government
imh-11-46,伍朝樞,Ministry of Industry,POST,government: central,government
imh-11-46,伍朝樞,Atlantic City High School,US,education: secondary,education
imh-11-46,伍朝樞,Force School,US,education: military,education
imh-11-46,伍朝樞,Western High School,US,education: secondary,education
imh-11-47,伍鏡湖,Tangshan Railway and Engineering College,POST,education: higher,education
imh-11-47,伍鏡湖,Mt. Herman School,US,education: secondary,education
imh-11-47,伍鏡湖,Rensselaer Polytechnic Institute,US,education: higher,education
imh-11-47,伍鏡湖,Salem Public School,US,education: secondary,education
imh-11-48,任傳榜,Commission on the Unification of Railway Accounts and Statistics,POST,administration: commission,administration
imh-11-48,任傳榜,Ministry of Communications,POST,government: central,government
imh-11-48,任傳榜,Ministry of Communications,POST,government: central,government
imh-11-48,任傳榜,Peking-Suiyuan Railway,POST,railway: China,railway
imh-11-48,任傳榜,Tokio Commercial School,PRE,education: vocational,education
imh-11-48,任傳榜,University of Illinois,US,education: higher,education
imh-11-49,何杰,Peking Government University,POST,education: higher,education
imh-11-49,何杰,Canton Christian College,PRE,education: higher,education
imh-11-49,何杰,Tangshan Railway and Engineering College,PRE,education: higher,education
imh-11-49,何杰,Colorado School of Mines,US,education: higher,education
imh-11-49,何杰,Lehigh University,US,education: higher,education
imh-11-5,王仁輔,Central Salt Administration,POST,administration: central,administration
imh-11-5,王仁輔,Peking Government University,POST,education: higher,education
imh-11-5,王仁輔,Fu Tan College,PRE,education: higher,education
imh-11-5,王仁輔,Chinese Students' Club,US,association: students,association
imh-11-5,王仁輔,Chinese Students' Club,US,association: students,association
imh-11-5,王仁輔,Harvard Mathematics Society,US,association: professional,association
imh-11-5,王仁輔,Harvard University,US,education: higher,education
imh-11-50,何錦棠,Bank of Bishop & Company,POST,bank: private,banking
imh-11-50,何錦棠,First National Bank of Hawaii,POST,bank: private,banking
imh-11-50,何錦棠,Oahu College,PRE,education: higher,education
imh-11-50,何錦棠,Oahuan,PRE,business: company,business
imh-11-50,何錦棠,Chinese Student's Alliance,US,association: students,association
imh-11-50,何錦棠,University of Wisconsin,US,education: higher,education
imh-11-50,何錦棠,University of Wisconsin,US,education: higher,education
imh-11-50,何錦棠,Wisconsin Chinese Students' Club,US,association: students,association
imh-11-50,何錦棠,Wisconsin International Club,US,association: club,association
imh-11-51,何林一,Admiralty,POST,military: Chinese,military
imh-11-51,何林一,Fu Tan College,POST,education: higher,education
imh-11-51,何林一,Nanyang Railway and Mining College,POST,education: higher,education
imh-11-51,何林一,Panama Pacific International Exposition,POST,event: exposition,event
imh-11-51,何林一,Republican Advocate,POST,media: periodical,media
imh-11-51,何林一,Tsing Hua College,POST,education: higher,education
imh-11-51,何林一,Woosung National Institute,POST,education: higher,education
imh-11-51,何林一,World's Chinese Students' Federation,POST,association: students,association
imh-11-51,何林一,World's Chinese Students' Journal,POST,media: journal,media
imh-11-51,何林一,St. John's Echo,PRE,media: periodical,media
imh-11-51,何林一,St. John's University,PRE,education: higher,education
imh-11-51,何林一,St. John's University,PRE,education: higher,education
imh-11-51,何林一,Annals of American Political and Social Science,US,media: periodical,media
imh-11-51,何林一,Dartmouth College,US,education: higher,education
imh-11-51,何林一,Dartmouth Literary Society,US,association: society,association
imh-11-51,何林一,University of Pennsylvania,US,education: higher,education
imh-11-51,何林一,University of Wisconsin,US,education: higher,education
imh-11-52,何炳松,Chekiang Provincial College,PRE,education: higher,education
imh-11-52,何炳松,Kinhua High School,PRE,education: secondary,education
imh-11-52,何炳松,Kinhua High School,PRE,education: secondary,education
imh-11-52,何炳松,Chinese Student's Alliance,US,association: students,association
imh-11-52,何炳松,Chinese Students' Club,US,association: students,association
imh-11-52,何炳松,Chinese Students' Quarterly,US,media: periodical,media
imh-11-52,何炳松,Princeton University,US,education: higher,education
imh-11-52,何炳松,University of California,US,education: higher,education
imh-11-52,何炳松,University of Wisconsin,US,education: higher,education
imh-11-52,何炳松,University of Wisconsin,US,education: higher,education
imh-11-53,何焱森,R. McNally Company,OTHER,business: company,business
imh-11-53,何焱森,Chinese Public School,POST,education: secondary,education
imh-11-53,何焱森,Kwangtung School,POST,education: secondary,education
imh-11-53,何焱森,National Oil Administration,POST,administration: central,administration
imh-11-53,何焱森,"Ministry of Agriculture, Industry and Commerce",PRE,government: central,government
imh-11-53,何焱森,Nei-Kuo,PRE,media: periodical,media
imh-11-53,何焱森,Peking Government University,PRE,education: higher,education
imh-11-53,何焱森,Shih-Min High School,PRE,education: secondary,education
imh-11-53,何焱森,Chinese Students' Club,US,association: students,association
imh-11-53,何焱森,Cosmopolitan Club,US,association: club,association
imh-11-53,何焱森,Northwestern University,US,education: higher,education
imh-11-53,何焱森,University of Oregon,US,education: higher,education
imh-11-54,邢契莘,Taku Dock,POST,industry: dockyard,industry
imh-11-54,邢契莘,Chihli Provincial College,PRE,education: higher,education
imh-11-54,邢契莘,Hangchow High School,PRE,education: secondary,education
imh-11-54,邢契莘,Nanyang High School,PRE,education: secondary,education
imh-11-54,邢契莘,Chinese Student's Alliance,US,association: students,association
imh-11-54,邢契莘,Chinese Students' Quarterly,US,media: periodical,media
imh-11-54,邢契莘,Fore River Ship-building Corporation,US,business: company,business
imh-11-54,邢契莘,M. I. T. Chinese Students' Club,US,association: students,association
imh-11-54,邢契莘,M. I. T. Naval Architectural Society,US,association: professional,association
imh-11-54,邢契莘,Massachusetts Institute of Technology,US,education: higher,education
imh-11-54,邢契莘,National Defence Magazine,US,media: periodical,media
imh-11-54,邢契莘,New York Shipbuilding Company,US,business: company,business
imh-11-54,邢契莘,W. Marine Equipment Company,US,business: company,business
imh-11-55,辛耀庠,Chihli and Shanghai Telegraph Administration,POST,administration: local,administration
imh-11-55,辛耀庠,Chinese Engineering Society,POST,association: professional,association
imh-11-55,辛耀庠,Ministry of Communications,POST,government: central,government
imh-11-55,辛耀庠,Peking Government University,POST,education: higher,education
imh-11-55,辛耀庠,Szechuen-Hankow Railway,POST,railway: China,railway
imh-11-55,辛耀庠,St. John's Annual,PRE,media: periodical,media
imh-11-55,辛耀庠,St. John's University,PRE,education: higher,education
imh-11-55,辛耀庠,St. John's University,PRE,education: higher,education
imh-11-55,辛耀庠,Chinese Student's Alliance,US,association: students,association
imh-11-55,辛耀庠,Massachusetts Institute of Technology,US,education: higher,education
imh-11-55,辛耀庠,Sigma Xi,US,association: fraternity,association
imh-11-55,辛耀庠,University of Pennsylvania,US,education: higher,education
imh-11-55,辛耀庠,University of Pennsylvania Club,US,association: club,association
imh-11-55,辛耀庠,Yale Club,US,association: students,association
imh-11-55,辛耀庠,Yale University,US,education: higher,education
imh-11-55,辛耀庠,Yale University,US,education: higher,education
imh-11-56,李燦基,Canton Department of Public Works,POST,administration: local,administration
imh-11-56,李燦基,Chinese Institute of Engineers,POST,association: professional,association
imh-11-56,李燦基,Kwangtung Chemical Association,POST,association: professional,association
imh-11-56,李燦基,Liangkwang Government Teachers' College,POST,government: local,government
imh-11-56,李燦基,Liangkwang Polytechnic Insitute,POST,education: higher,education
imh-11-56,李燦基,Linghai Suryeying and Building Bureau,POST,administration: local,administration
imh-11-56,李燦基,Canton-Hankow Railway,PRE,railway: China,railway
imh-11-56,李燦基,English Educational School,PRE,education: vocational,education
imh-11-56,李燦基,Hongkong Diocesan School,PRE,education: secondary,education
imh-11-56,李燦基,Peiyang University,PRE,education: higher,education
imh-11-56,李燦基,Queen's College,PRE,education: higher,education
imh-11-56,李燦基,Samshui School,PRE,education: secondary,education
imh-11-56,李燦基,Boston Water and Sewerage Board,US,administration: foreign,administration
imh-11-56,李燦基,Economics Club,US,association: club,association
imh-11-56,李燦基,Massachusetts Institute of Technology,US,education: higher,education
imh-11-56,李燦基,Philadelphia Highway Department,US,administration: local,administration
imh-11-56,李燦基,Philadelphia Water Sewerage Department,US,administration: local,administration
imh-11-56,李燦基,Rapid Transit and Pennsylvania R.R.Company,US,business: company,business
imh-11-56,李燦基,University of Pennsylvania,US,education: higher,education
imh-11-56,李燦基,Worcester Polytechnic Institute,US,education: higher,education
imh-11-57,李錫欽,Drexel Institute,US,education: higher,education
imh-11-57,李錫欽,Pennsylvania State Normal School,US,education: normal,education
imh-11-58,李炳寅,Pearle River Academy,POST,education: higher,education
imh-11-58,李炳寅,Valparaiso University,US,education: higher,education
imh-11-59,李植楡,National Banking Reform Society,POST,association: professional,association
imh-11-59,李植楡,Sungkiang District Salt Inspectorate,POST,administration: local,administration
imh-11-59,李植楡,Sungkiang Salt Revenues,POST,administration: local,administration
